Index,Payload,Note,Env_PDR,Env_AoI
3427,SQ:427|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3428,SQ:428|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3429,SQ:429|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3430,SQ:430|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3431,SQ:431|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3432,SQ:432|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3433,SQ:433|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3434,SQ:434|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3435,SQ:435|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3436,SQ:436|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3437,SQ:437|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3438,SQ:438|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3439,SQ:439|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3440,SQ:440|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3441,SQ:441|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3442,SQ:442|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3443,SQ:443|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3444,SQ:444|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3445,SQ:445|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3446,SQ:446|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3447,SQ:447|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3448,SQ:448|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3449,SQ:449|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3450,SQ:450|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3451,SQ:451|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3452,SQ:452|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3453,SQ:453|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3454,SQ:454|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3455,SQ:455|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3456,SQ:456|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3457,SQ:457|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3458,SQ:458|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3459,SQ:459|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3460,SQ:460|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3461,SQ:461|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3462,SQ:462|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3463,SQ:463|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3464,SQ:464|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3465,SQ:465|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3466,SQ:466|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3467,SQ:467|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3468,SQ:468|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3469,SQ:469|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3470,SQ:470|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3471,SQ:471|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3472,SQ:472|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3473,SQ:473|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3474,SQ:474|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3475,SQ:475|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3476,SQ:476|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3477,SQ:477|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3478,SQ:478|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3479,SQ:479|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3480,SQ:480|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3481,SQ:481|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3482,SQ:482|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3483,SQ:483|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3484,SQ:484|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3485,SQ:485|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3486,SQ:486|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3487,SQ:487|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3488,SQ:488|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3489,SQ:489|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3490,SQ:490|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3491,SQ:491|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3492,SQ:492|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3493,SQ:493|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3494,SQ:494|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3495,SQ:495|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3496,SQ:496|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3497,SQ:497|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3498,SQ:498|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3499,SQ:499|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3500,SQ:500|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3501,SQ:501|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3502,SQ:502|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3503,SQ:503|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3504,SQ:504|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3505,SQ:505|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3506,SQ:506|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3507,SQ:507|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3508,SQ:508|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3509,SQ:509|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3510,SQ:510|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3511,SQ:511|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3512,SQ:512|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3513,SQ:513|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3514,SQ:514|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3515,SQ:515|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3516,SQ:516|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3517,SQ:517|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3518,SQ:518|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3519,SQ:519|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3520,SQ:520|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3521,SQ:521|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3522,SQ:522|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3523,SQ:523|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3524,SQ:524|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3525,SQ:525|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3526,SQ:526|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3527,SQ:527|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3528,SQ:528|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3529,SQ:529|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3530,SQ:530|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3531,SQ:531|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3532,SQ:532|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3533,SQ:533|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3534,SQ:534|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3535,SQ:535|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3536,SQ:536|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3537,SQ:537|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3538,SQ:538|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3539,SQ:539|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3540,SQ:540|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3541,SQ:541|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3542,SQ:542|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3543,SQ:543|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3544,SQ:544|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3545,SQ:545|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3546,SQ:546|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3547,SQ:547|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3548,SQ:548|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3549,SQ:549|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3550,SQ:550|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3551,SQ:551|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3552,SQ:552|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3553,SQ:553|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3554,SQ:554|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3555,SQ:555|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3556,SQ:556|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3557,SQ:557|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3558,SQ:558|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3559,SQ:559|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3560,SQ:560|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3561,SQ:561|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3562,SQ:562|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3563,SQ:563|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3564,SQ:564|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3565,SQ:565|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3566,SQ:566|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3567,SQ:567|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3568,SQ:568|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3569,SQ:569|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3570,SQ:570|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3571,SQ:571|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3572,SQ:572|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3573,SQ:573|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3574,SQ:574|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3575,SQ:575|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3576,SQ:576|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3577,SQ:577|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3578,SQ:578|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3579,SQ:579|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3580,SQ:580|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3581,SQ:581|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3582,SQ:582|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3583,SQ:583|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3584,SQ:584|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3585,SQ:585|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3586,SQ:586|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3587,SQ:587|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3588,SQ:588|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3589,SQ:589|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3590,SQ:590|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3591,SQ:591|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3592,SQ:592|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3593,SQ:593|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3594,SQ:594|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3595,SQ:595|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3596,SQ:596|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3597,SQ:597|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3598,SQ:598|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3599,SQ:599|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3600,SQ:600|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3601,SQ:601|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3602,SQ:602|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3603,SQ:603|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3604,SQ:604|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3605,SQ:605|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3606,SQ:606|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3607,SQ:607|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3608,SQ:608|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3609,SQ:609|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3610,SQ:610|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3611,SQ:611|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3612,SQ:612|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3613,SQ:613|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3614,SQ:614|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3615,SQ:615|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3616,SQ:616|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3617,SQ:617|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3618,SQ:618|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3619,SQ:619|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3620,SQ:620|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3621,SQ:621|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3622,SQ:622|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3623,SQ:623|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3624,SQ:624|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3625,SQ:625|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3626,SQ:626|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3627,SQ:627|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3628,SQ:628|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3629,SQ:629|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3630,SQ:630|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3631,SQ:631|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3632,SQ:632|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3633,SQ:633|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3634,SQ:634|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3635,SQ:635|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3636,SQ:636|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3637,SQ:637|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3638,SQ:638|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3639,SQ:639|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3640,SQ:640|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3641,SQ:641|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3642,SQ:642|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3643,SQ:643|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3644,SQ:644|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3645,SQ:645|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3646,SQ:646|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3647,SQ:647|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3648,SQ:648|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3649,SQ:649|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3650,SQ:650|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3651,SQ:651|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3652,SQ:652|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3653,SQ:653|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3654,SQ:654|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3655,SQ:655|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3656,SQ:656|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3657,SQ:657|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3658,SQ:658|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3659,SQ:659|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3660,SQ:660|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3661,SQ:661|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3662,SQ:662|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3663,SQ:663|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3664,SQ:664|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3665,SQ:665|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3666,SQ:666|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3667,SQ:667|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3668,SQ:668|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3669,SQ:669|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3670,SQ:670|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
3671,SQ:671|TYPE:RSA|EVT:ACC_INFO|PDR:90*********************,EXP_RSA_PDR_90,90,50
